Province,Date,total_vaccines_distributed,total_boosters_1,total_vaccinated,total_vaccinations
MB,2020-02-23,0,0,0,0
MB,2020-02-24,0,0,0,0
MB,2020-02-25,0,0,0,0
MB,2020-02-26,0,0,0,0
MB,2020-02-27,0,0,0,0
MB,2020-02-28,0,0,0,0
MB,2020-02-29,0,0,0,0
MB,2020-03-01,0,0,0,0
MB,2020-03-02,0,0,0,0
MB,2020-03-03,0,0,0,0
MB,2020-03-04,0,0,0,0
MB,2020-03-05,0,0,0,0
MB,2020-03-06,0,0,0,0
MB,2020-03-07,0,0,0,0
MB,2020-03-08,0,0,0,0
MB,2020-03-09,0,0,0,0
MB,2020-03-10,0,0,0,0
MB,2020-03-11,0,0,0,0
MB,2020-03-12,0,0,0,0
MB,2020-03-13,0,0,0,0
MB,2020-03-14,0,0,0,0
MB,2020-03-15,0,0,0,0
MB,2020-03-16,0,0,0,0
MB,2020-03-17,0,0,0,0
MB,2020-03-18,0,0,0,0
MB,2020-03-19,0,0,0,0
MB,2020-03-20,0,0,0,0
MB,2020-03-21,0,0,0,0
MB,2020-03-22,0,0,0,0
MB,2020-03-23,0,0,0,0
MB,2020-03-24,0,0,0,0
MB,2020-03-25,0,0,0,0
MB,2020-03-26,0,0,0,0
MB,2020-03-27,0,0,0,0
MB,2020-03-28,0,0,0,0
MB,2020-03-29,0,0,0,0
MB,2020-03-30,0,0,0,0
MB,2020-03-31,0,0,0,0
MB,2020-04-01,0,0,0,0
MB,2020-04-02,0,0,0,0
MB,2020-04-03,0,0,0,0
MB,2020-04-04,0,0,0,0
MB,2020-04-05,0,0,0,0
MB,2020-04-06,0,0,0,0
MB,2020-04-07,0,0,0,0
MB,2020-04-08,0,0,0,0
MB,2020-04-09,0,0,0,0
MB,2020-04-10,0,0,0,0
MB,2020-04-11,0,0,0,0
MB,2020-04-12,0,0,0,0
MB,2020-04-13,0,0,0,0
MB,2020-04-14,0,0,0,0
MB,2020-04-15,0,0,0,0
MB,2020-04-16,0,0,0,0
MB,2020-04-17,0,0,0,0
MB,2020-04-18,0,0,0,0
MB,2020-04-19,0,0,0,0
MB,2020-04-20,0,0,0,0
MB,2020-04-21,0,0,0,0
MB,2020-04-22,0,0,0,0
MB,2020-04-23,0,0,0,0
MB,2020-04-24,0,0,0,0
MB,2020-04-25,0,0,0,0
MB,2020-04-26,0,0,0,0
MB,2020-04-27,0,0,0,0
MB,2020-04-28,0,0,0,0
MB,2020-04-29,0,0,0,0
MB,2020-04-30,0,0,0,0
MB,2020-05-01,0,0,0,0
MB,2020-05-02,0,0,0,0
MB,2020-05-03,0,0,0,0
MB,2020-05-04,0,0,0,0
MB,2020-05-05,0,0,0,0
MB,2020-05-06,0,0,0,0
MB,2020-05-07,0,0,0,0
MB,2020-05-08,0,0,0,0
MB,2020-05-09,0,0,0,0
MB,2020-05-10,0,0,0,0
MB,2020-05-11,0,0,0,0
MB,2020-05-12,0,0,0,0
MB,2020-05-13,0,0,0,0
MB,2020-05-14,0,0,0,0
MB,2020-05-15,0,0,0,0
MB,2020-05-16,0,0,0,0
MB,2020-05-17,0,0,0,0
MB,2020-05-18,0,0,0,0
MB,2020-05-19,0,0,0,0
MB,2020-05-20,0,0,0,0
MB,2020-05-21,0,0,0,0
MB,2020-05-22,0,0,0,0
MB,2020-05-23,0,0,0,0
MB,2020-05-24,0,0,0,0
MB,2020-05-25,0,0,0,0
MB,2020-05-26,0,0,0,0
MB,2020-05-27,0,0,0,0
MB,2020-05-28,0,0,0,0
MB,2020-05-29,0,0,0,0
MB,2020-05-30,0,0,0,0
MB,2020-05-31,0,0,0,0
MB,2020-06-01,0,0,0,0
MB,2020-06-02,0,0,0,0
MB,2020-06-03,0,0,0,0
MB,2020-06-04,0,0,0,0
MB,2020-06-05,0,0,0,0
MB,2020-06-06,0,0,0,0
MB,2020-06-07,0,0,0,0
MB,2020-06-08,0,0,0,0
MB,2020-06-09,0,0,0,0
MB,2020-06-10,0,0,0,0
MB,2020-06-11,0,0,0,0
MB,2020-06-12,0,0,0,0
MB,2020-06-13,0,0,0,0
MB,2020-06-14,0,0,0,0
MB,2020-06-15,0,0,0,0
MB,2020-06-16,0,0,0,0
MB,2020-06-17,0,0,0,0
MB,2020-06-18,0,0,0,0
MB,2020-06-19,0,0,0,0
MB,2020-06-20,0,0,0,0
MB,2020-06-21,0,0,0,0
MB,2020-06-22,0,0,0,0
MB,2020-06-23,0,0,0,0
MB,2020-06-24,0,0,0,0
MB,2020-06-25,0,0,0,0
MB,2020-06-26,0,0,0,0
MB,2020-06-27,0,0,0,0
MB,2020-06-28,0,0,0,0
MB,2020-06-29,0,0,0,0
MB,2020-06-30,0,0,0,0
MB,2020-07-01,0,0,0,0
MB,2020-07-02,0,0,0,0
MB,2020-07-03,0,0,0,0
MB,2020-07-04,0,0,0,0
MB,2020-07-05,0,0,0,0
MB,2020-07-06,0,0,0,0
MB,2020-07-07,0,0,0,0
MB,2020-07-08,0,0,0,0
MB,2020-07-09,0,0,0,0
MB,2020-07-10,0,0,0,0
MB,2020-07-11,0,0,0,0
MB,2020-07-12,0,0,0,0
MB,2020-07-13,0,0,0,0
MB,2020-07-14,0,0,0,0
MB,2020-07-15,0,0,0,0
MB,2020-07-16,0,0,0,0
MB,2020-07-17,0,0,0,0
MB,2020-07-18,0,0,0,0
MB,2020-07-19,0,0,0,0
MB,2020-07-20,0,0,0,0
MB,2020-07-21,0,0,0,0
MB,2020-07-22,0,0,0,0
MB,2020-07-23,0,0,0,0
MB,2020-07-24,0,0,0,0
MB,2020-07-25,0,0,0,0
MB,2020-07-26,0,0,0,0
MB,2020-07-27,0,0,0,0
MB,2020-07-28,0,0,0,0
MB,2020-07-29,0,0,0,0
MB,2020-07-30,0,0,0,0
MB,2020-07-31,0,0,0,0
MB,2020-08-01,0,0,0,0
MB,2020-08-02,0,0,0,0
MB,2020-08-03,0,0,0,0
MB,2020-08-04,0,0,0,0
MB,2020-08-05,0,0,0,0
MB,2020-08-06,0,0,0,0
MB,2020-08-07,0,0,0,0
MB,2020-08-08,0,0,0,0
MB,2020-08-09,0,0,0,0
MB,2020-08-10,0,0,0,0
MB,2020-08-11,0,0,0,0
MB,2020-08-12,0,0,0,0
MB,2020-08-13,0,0,0,0
MB,2020-08-14,0,0,0,0
MB,2020-08-15,0,0,0,0
MB,2020-08-16,0,0,0,0
MB,2020-08-17,0,0,0,0
MB,2020-08-18,0,0,0,0
MB,2020-08-19,0,0,0,0
MB,2020-08-20,0,0,0,0
MB,2020-08-21,0,0,0,0
MB,2020-08-22,0,0,0,0
MB,2020-08-23,0,0,0,0
MB,2020-08-24,0,0,0,0
MB,2020-08-25,0,0,0,0
MB,2020-08-26,0,0,0,0
MB,2020-08-27,0,0,0,0
MB,2020-08-28,0,0,0,0
MB,2020-08-29,0,0,0,0
MB,2020-08-30,0,0,0,0
MB,2020-08-31,0,0,0,0
MB,2020-09-01,0,0,0,0
MB,2020-09-02,0,0,0,0
MB,2020-09-03,0,0,0,0
MB,2020-09-04,0,0,0,0
MB,2020-09-05,0,0,0,0
MB,2020-09-06,0,0,0,0
MB,2020-09-07,0,0,0,0
MB,2020-09-08,0,0,0,0
MB,2020-09-09,0,0,0,0
MB,2020-09-10,0,0,0,0
MB,2020-09-11,0,0,0,0
MB,2020-09-12,0,0,0,0
MB,2020-09-13,0,0,0,0
MB,2020-09-14,0,0,0,0
MB,2020-09-15,0,0,0,0
MB,2020-09-16,0,0,0,0
MB,2020-09-17,0,0,0,0
MB,2020-09-18,0,0,0,0
MB,2020-09-19,0,0,0,0
MB,2020-09-20,0,0,0,0
MB,2020-09-21,0,0,0,0
MB,2020-09-22,0,0,0,0
MB,2020-09-23,0,0,0,0
MB,2020-09-24,0,0,0,0
MB,2020-09-25,0,0,0,0
MB,2020-09-26,0,0,0,0
MB,2020-09-27,0,0,0,0
MB,2020-09-28,0,0,0,0
MB,2020-09-29,0,0,0,0
MB,2020-09-30,0,0,0,0
MB,2020-10-01,0,0,0,0
MB,2020-10-02,0,0,0,0
MB,2020-10-03,0,0,0,0
MB,2020-10-04,0,0,0,0
MB,2020-10-05,0,0,0,0
MB,2020-10-06,0,0,0,0
MB,2020-10-07,0,0,0,0
MB,2020-10-08,0,0,0,0
MB,2020-10-09,0,0,0,0
MB,2020-10-10,0,0,0,0
MB,2020-10-11,0,0,0,0
MB,2020-10-12,0,0,0,0
MB,2020-10-13,0,0,0,0
MB,2020-10-14,0,0,0,0
MB,2020-10-15,0,0,0,0
MB,2020-10-16,0,0,0,0
MB,2020-10-17,0,0,0,0
MB,2020-10-18,0,0,0,0
MB,2020-10-19,0,0,0,0
MB,2020-10-20,0,0,0,0
MB,2020-10-21,0,0,0,0
MB,2020-10-22,0,0,0,0
MB,2020-10-23,0,0,0,0
MB,2020-10-24,0,0,0,0
MB,2020-10-25,0,0,0,0
MB,2020-10-26,0,0,0,0
MB,2020-10-27,0,0,0,0
MB,2020-10-28,0,0,0,0
MB,2020-10-29,0,0,0,0
MB,2020-10-30,0,0,0,0
MB,2020-10-31,0,0,0,0
MB,2020-11-01,0,0,0,0
MB,2020-11-02,0,0,0,0
MB,2020-11-03,0,0,0,0
MB,2020-11-04,0,0,0,0
MB,2020-11-05,0,0,0,0
MB,2020-11-06,0,0,0,0
MB,2020-11-07,0,0,0,0
MB,2020-11-08,0,0,0,0
MB,2020-11-09,0,0,0,0
MB,2020-11-10,0,0,0,0
MB,2020-11-11,0,0,0,0
MB,2020-11-12,0,0,0,0
MB,2020-11-13,0,0,0,0
MB,2020-11-14,0,0,0,0
MB,2020-11-15,0,0,0,0
MB,2020-11-16,0,0,0,0
MB,2020-11-17,0,0,0,0
MB,2020-11-18,0,0,0,0
MB,2020-11-19,0,0,0,0
MB,2020-11-20,0,0,0,0
MB,2020-11-21,0,0,0,0
MB,2020-11-22,0,0,0,0
MB,2020-11-23,0,0,0,0
MB,2020-11-24,0,0,0,0
MB,2020-11-25,0,0,0,0
MB,2020-11-26,0,0,0,0
MB,2020-11-27,0,0,0,0
MB,2020-11-28,0,0,0,0
MB,2020-11-29,0,0,0,0
MB,2020-11-30,0,0,0,0
MB,2020-12-01,0,0,0,0
MB,2020-12-02,0,0,0,0
MB,2020-12-03,0,0,0,0
MB,2020-12-04,0,0,0,0
MB,2020-12-05,0,0,0,0
MB,2020-12-06,0,0,0,0
MB,2020-12-07,0,0,0,0
MB,2020-12-08,0,0,0,0
MB,2020-12-09,0,0,0,0
MB,2020-12-10,0,0,0,0
MB,2020-12-11,0,0,0,0
MB,2020-12-12,0,0,0,0
MB,2020-12-13,0,0,0,0
MB,2020-12-14,1950,0,0,0
MB,2020-12-15,1950,0,0,0
MB,2020-12-16,1950,0,0,0
MB,2020-12-17,1950,0,0,302
MB,2020-12-18,1950,0,0,593
MB,2020-12-19,1950,0,0,593
MB,2020-12-20,1950,0,0,593
MB,2020-12-21,1950,0,0,894
MB,2020-12-22,1950,0,0,1192
MB,2020-12-23,11700,0,0,1687
MB,2020-12-24,11700,0,0,2177
MB,2020-12-25,11700,0,0,2177
MB,2020-12-26,11700,0,0,2177
MB,2020-12-27,11700,0,0,2177
MB,2020-12-28,11700,0,0,2177
MB,2020-12-29,11700,0,0,2477
MB,2020-12-30,11700,0,0,2900
MB,2020-12-31,11700,0,0,3400
MB,2021-01-01,19975,0,0,3400
MB,2021-01-02,19975,0,0,3432
MB,2021-01-03,19975,0,0,3432
MB,2021-01-04,19975,0,0,3432
MB,2021-01-05,19975,0,0,4292
MB,2021-01-06,29530,0,0,5165
MB,2021-01-07,29530,0,0,6328
MB,2021-01-08,29530,0,0,7484
MB,2021-01-09,29530,0,0,8674
MB,2021-01-10,29530,0,0,9498
MB,2021-01-11,29530,0,0,10353
MB,2021-01-12,29530,0,0,10353
MB,2021-01-13,35380,0,1660,12409
MB,2021-01-14,35380,0,1660,12409
MB,2021-01-15,38890,0,2138,13539
MB,2021-01-16,38890,0,2138,13539
MB,2021-01-17,38890,0,2138,13539
MB,2021-01-18,46290,0,2144,17751
MB,2021-01-19,46290,0,2144,20265
MB,2021-01-20,46290,0,2145,22365
MB,2021-01-21,55650,0,3038,23884
MB,2021-01-22,55650,0,3390,25838
MB,2021-01-23,55650,0,3394,27552
MB,2021-01-24,55650,0,3396,28941
MB,2021-01-25,55650,0,3402,29751
MB,2021-01-26,55650,0,4242,31369
MB,2021-01-27,55650,0,5087,33361
MB,2021-01-28,55650,0,5934,35338
MB,2021-01-29,55650,0,6789,37309
MB,2021-01-30,55650,0,7645,39290
MB,2021-01-31,55650,0,8502,40785
MB,2021-02-01,55650,0,9356,41817
MB,2021-02-02,55650,0,10015,42674
MB,2021-02-03,57990,0,10466,43318
MB,2021-02-04,57990,0,10930,44051
MB,2021-02-05,57990,0,11811,45100
MB,2021-02-06,66090,0,12724,46227
MB,2021-02-07,66090,0,13642,47280
MB,2021-02-08,66090,0,14533,48187
MB,2021-02-09,66090,0,15546,49373
MB,2021-02-10,66090,0,16624,50554
MB,2021-02-11,69600,0,17210,51256
MB,2021-02-12,69600,0,18254,52664
MB,2021-02-13,69600,0,19186,53717
MB,2021-02-14,69600,0,20406,55065
MB,2021-02-15,69600,0,20406,55065
MB,2021-02-16,69600,0,21185,56044
MB,2021-02-17,69600,0,21698,56707
MB,2021-02-18,81300,0,22616,57702
MB,2021-02-19,84810,0,23747,58974
MB,2021-02-20,84810,0,24451,59815
MB,2021-02-21,84810,0,25179,61426
MB,2021-02-22,84810,0,25235,62365
MB,2021-02-23,84810,0,25699,63970
MB,2021-02-24,98850,0,26558,66372
MB,2021-02-25,102360,0,27570,69060
MB,2021-02-26,108460,0,28557,71469
MB,2021-02-27,108460,0,28847,73554
MB,2021-02-28,108460,0,28879,75448
MB,2021-03-01,108460,0,28890,76670
MB,2021-03-02,108460,0,29163,78205
MB,2021-03-03,124840,0,29276,80171
MB,2021-03-04,124840,0,29583,82579
MB,2021-03-05,124840,0,29847,84937
MB,2021-03-06,124840,0,30132,87622
MB,2021-03-07,124840,0,30334,89728
MB,2021-03-08,124840,0,30334,90927
MB,2021-03-09,124840,0,30595,92753
MB,2021-03-10,149860,0,30792,94785
MB,2021-03-11,159220,0,31103,97783
MB,2021-03-12,159220,0,31464,99842
MB,2021-03-13,159220,0,31786,102473
MB,2021-03-14,159220,0,32833,105110
MB,2021-03-15,159220,0,33922,106931
MB,2021-03-16,179720,0,35227,109875
MB,2021-03-17,192590,0,36663,113275
MB,2021-03-18,193760,0,38174,118069
MB,2021-03-19,193760,0,39503,123144
MB,2021-03-20,193760,0,41169,128599
MB,2021-03-21,193760,0,43168,133687
MB,2021-03-22,193760,0,44642,136329
MB,2021-03-23,193760,0,45728,139591
MB,2021-03-24,233540,0,47438,146529
MB,2021-03-25,240380,0,49150,152339
MB,2021-03-26,248180,0,51268,157399
MB,2021-03-27,248180,0,52693,163137
MB,2021-03-28,248180,0,54101,168522
MB,2021-03-29,248180,0,54943,173548
MB,2021-03-30,248180,0,55891,178281
MB,2021-03-31,248180,0,56462,183563
MB,2021-04-01,289130,0,58222,191029
MB,2021-04-02,289130,0,58222,191029
MB,2021-04-03,343730,0,60519,204107
MB,2021-04-04,343730,0,60519,204107
MB,2021-04-05,372030,0,61528,210088
MB,2021-04-06,372030,0,62656,216718
MB,2021-04-07,407130,0,64002,222130
MB,2021-04-08,409470,0,66012,234509
MB,2021-04-09,409470,0,67716,259847
MB,2021-04-10,409470,0,68096,273075
MB,2021-04-11,409470,0,68258,279145
MB,2021-04-12,409470,0,68368,284643
MB,2021-04-13,409470,0,68502,291152
MB,2021-04-14,456070,0,68718,299821
MB,2021-04-15,479010,0,69100,308576
MB,2021-04-16,486810,0,69307,317830
MB,2021-04-17,486810,0,69666,328515
MB,2021-04-18,486810,0,69793,336138
MB,2021-04-19,486810,0,69822,341926
MB,2021-04-20,486810,0,69997,350977
MB,2021-04-21,521910,0,70394,364389
MB,2021-04-22,524250,0,70801,378914
MB,2021-04-23,524250,0,71159,398302
MB,2021-04-24,524250,0,71412,413607
MB,2021-04-25,524250,0,71552,424251
MB,2021-04-26,524250,0,71628,429319
MB,2021-04-27,524250,0,71926,437831
MB,2021-04-28,559350,0,71926,447031
MB,2021-04-29,561690,0,72502,457147
MB,2021-04-30,583790,0,72867,474345
MB,2021-05-01,583790,0,73147,483347
MB,2021-05-02,583790,0,73422,491297
MB,2021-05-03,583790,0,73445,495482
MB,2021-05-04,583790,0,73640,501941
MB,2021-05-05,650640,0,74056,510022
MB,2021-05-06,686160,0,74435,519507
MB,2021-05-07,693960,0,74988,534647
MB,2021-05-08,693960,0,75755,546919
MB,2021-05-09,693960,0,75866,557420
MB,2021-05-10,693960,0,76060,565219
MB,2021-05-11,693960,0,76572,576024
MB,2021-05-12,730230,0,78027,591497
MB,2021-05-13,759870,0,78824,605555
MB,2021-05-14,767670,0,79898,625404
MB,2021-05-15,767670,0,80771,638242
MB,2021-05-16,767670,0,81151,649264
MB,2021-05-17,767670,0,81233,657634
MB,2021-05-18,767670,0,81835,666748
MB,2021-05-19,767670,0,82923,678720
MB,2021-05-20,833580,0,84141,692301
MB,2021-05-21,841380,0,85296,714012
MB,2021-05-22,878980,0,86632,727166
MB,2021-05-23,878980,0,87093,737934
MB,2021-05-24,878980,0,87434,748270
MB,2021-05-25,878980,0,87742,761132
MB,2021-05-26,878980,0,87742,761132
MB,2021-05-27,944890,0,92906,793748
MB,2021-05-28,953290,0,97180,816984
MB,2021-05-29,953290,0,103715,833763
MB,2021-05-30,953290,0,106678,844084
MB,2021-05-31,953290,0,108306,852094
MB,2021-06-01,953290,0,112104,862545
MB,2021-06-02,953290,0,117057,874564
MB,2021-06-03,1041040,0,124109,888981
MB,2021-06-04,1041040,0,132569,911382
MB,2021-06-05,1041040,0,139177,925812
MB,2021-06-06,1041040,0,144519,938696
MB,2021-06-07,1047840,0,146383,946611
MB,2021-06-08,1047840,0,151561,960480
MB,2021-06-09,1081990,0,160228,974549
MB,2021-06-10,1145040,0,168625,989281
MB,2021-06-11,1154390,0,178542,1004068
MB,2021-06-12,1154390,0,190539,1022395
MB,2021-06-13,1154390,0,200288,1035805
MB,2021-06-14,1154390,0,207410,1045956
MB,2021-06-15,1154390,0,218659,1060597
MB,2021-06-16,1154390,0,231464,1077421
MB,2021-06-17,1242140,0,246087,1095389
MB,2021-06-18,1242140,0,261062,1111776
MB,2021-06-19,1242140,0,273714,1126440
MB,2021-06-20,1242140,0,284419,1138954
MB,2021-06-21,1347420,0,301006,1156966
MB,2021-06-22,1347420,0,318956,1178692
MB,2021-06-23,1347420,0,341011,1202971
MB,2021-06-24,1347420,0,365657,1230086
MB,2021-06-25,1639290,0,390304,1261682
MB,2021-06-26,1639290,0,415043,1288975
MB,2021-06-27,1639290,0,434522,1311267
MB,2021-06-28,1639290,0,450823,1329689
MB,2021-06-29,1639290,0,472899,1353985
MB,2021-06-30,1639290,0,503125,1388305
MB,2021-07-01,1639290,0,503125,1388305
MB,2021-07-02,1814680,0,546136,1437871
MB,2021-07-03,1814680,0,565621,1459863
MB,2021-07-04,1814680,0,581626,1478805
MB,2021-07-05,1814680,0,596325,1495356
MB,2021-07-06,1814680,0,612130,1517959
MB,2021-07-07,1920100,0,627925,1536491
MB,2021-07-08,1920100,0,642384,1553748
MB,2021-07-09,1920100,0,655920,1571112
MB,2021-07-10,1920100,0,667218,1584473
MB,2021-07-11,1920100,0,675987,1595084
MB,2021-07-12,1920100,0,680576,1600522
MB,2021-07-13,1920100,0,687333,1608434
MB,2021-07-14,1920100,0,695949,1620087
MB,2021-07-15,2071070,0,705500,1631733
MB,2021-07-16,2078870,0,718059,1647797
MB,2021-07-17,2078870,0,726659,1658727
MB,2021-07-18,2078870,0,733615,1667425
MB,2021-07-19,2078870,0,737683,1672315
MB,2021-07-20,2078870,0,744604,1681815
MB,2021-07-21,2078870,0,750849,1689039
MB,2021-07-22,2078870,0,759182,1699041
MB,2021-07-23,2078870,0,765642,1708800
MB,2021-07-24,2078870,0,775699,1721080
MB,2021-07-25,2078870,0,785187,1732464
MB,2021-07-26,2184560,0,791144,1739666
MB,2021-07-27,2184560,0,798920,1749477
MB,2021-07-28,2309360,0,807715,1759911
MB,2021-07-29,2317940,0,817054,1770769
MB,2021-07-30,2317940,0,825012,1782514
MB,2021-07-31,2317940,0,825012,1782514
MB,2021-08-01,2317940,0,825012,1782514
MB,2021-08-02,2317940,0,825012,1782514
MB,2021-08-03,2326480,0,851275,1814277
MB,2021-08-04,2326480,0,852975,1816658
MB,2021-08-05,2326480,0,856853,1821677
MB,2021-08-06,2326480,0,862590,1829312
MB,2021-08-07,2326480,0,862590,1829312
MB,2021-08-08,2326480,0,862590,1829312
MB,2021-08-09,2326480,0,869182,1838109
MB,2021-08-10,2416480,0,871640,1841104
MB,2021-08-11,2416480,0,873743,1844193
MB,2021-08-12,2416480,0,876422,1847321
MB,2021-08-13,2416480,0,880745,1853251
MB,2021-08-14,2416480,0,880745,1853251
MB,2021-08-15,2416480,0,880745,1853251
MB,2021-08-16,2416480,0,886698,1860920
MB,2021-08-17,2416480,0,888221,1863425
MB,2021-08-18,2416480,0,890103,1865774
MB,2021-08-19,2416480,0,892493,1868726
MB,2021-08-20,2416480,0,895142,1872086
MB,2021-08-21,2416480,0,895142,1872086
MB,2021-08-22,2416480,0,895142,1872086
MB,2021-08-23,2416480,0,900799,1879534
MB,2021-08-24,2416480,0,902727,1882097
MB,2021-08-25,2416480,0,904512,1884604
MB,2021-08-26,2416480,0,906936,1887865
MB,2021-08-27,2416480,0,909488,1891468
MB,2021-08-28,2416480,0,909488,1891468
MB,2021-08-29,2416480,0,909488,1891468
MB,2021-08-30,2416480,0,915357,1900265
MB,2021-08-31,2416480,0,917402,1903598
MB,2021-09-01,2416480,0,919077,1906312
MB,2021-09-02,2416480,0,921055,1909852
MB,2021-09-03,2416680,0,923648,1914532
MB,2021-09-04,2416680,0,923648,1914532
MB,2021-09-05,2416680,0,923648,1914532
MB,2021-09-06,2416680,0,923648,1914532
MB,2021-09-07,2416680,0,929967,1925656
MB,2021-09-08,2416680,0,931200,1927978
MB,2021-09-09,2416680,0,933102,1931291
MB,2021-09-10,2416680,0,935259,1935182
MB,2021-09-11,2416680,0,935259,1935182
MB,2021-09-12,2416680,0,935259,1935182
MB,2021-09-13,2416680,0,939901,1943295
MB,2021-09-14,2416680,0,941188,1945523
MB,2021-09-15,2416680,0,942872,1948557
MB,2021-09-16,2416680,0,944413,1951305
MB,2021-09-17,2416680,0,946226,1954209
MB,2021-09-18,2416680,0,946226,1954209
MB,2021-09-19,2416680,0,946226,1954209
MB,2021-09-20,2416680,0,949879,1960327
MB,2021-09-21,2416680,0,950861,1961846
MB,2021-09-22,2416680,0,952142,1963698
MB,2021-09-23,2416680,0,953791,1966270
MB,2021-09-24,2416680,0,955468,1968715
MB,2021-09-25,2416680,0,955468,1968715
MB,2021-09-26,2416680,0,955468,1968715
MB,2021-09-27,2416680,0,959459,1974558
MB,2021-09-28,2416680,0,960481,1976138
MB,2021-09-29,2416680,0,962193,1978661
MB,2021-09-30,2416680,0,962193,1978661
MB,2021-10-01,2416680,0,966055,1984430
MB,2021-10-02,2416680,0,966055,1984430
MB,2021-10-03,2416680,0,966055,1984430
MB,2021-10-04,2416680,0,970363,1990737
MB,2021-10-05,2416680,0,971449,1992514
MB,2021-10-06,2435830,0,973034,2003159
MB,2021-10-07,2435830,0,975049,2006487
MB,2021-10-08,2435830,0,977285,2012581
MB,2021-10-09,2435830,0,977285,2012581
MB,2021-10-10,2435830,0,977285,2012581
MB,2021-10-11,2435830,0,977285,2012581
MB,2021-10-12,2435830,0,981283,2022566
MB,2021-10-13,2435830,0,982755,2025661
MB,2021-10-14,2435830,0,984319,2029644
MB,2021-10-15,2435830,0,986577,2035664
MB,2021-10-16,2435830,0,986577,2035664
MB,2021-10-17,2435830,0,986577,2035664
MB,2021-10-18,2435830,0,990188,2045211
MB,2021-10-19,2435830,0,991091,2050708
MB,2021-10-20,2435830,0,992262,2053655
MB,2021-10-21,2435830,0,993478,2056849
MB,2021-10-22,2435830,0,994910,2060518
MB,2021-10-23,2435830,0,994910,2060518
MB,2021-10-24,2435830,0,994910,2060518
MB,2021-10-25,2435830,0,997642,2068410
MB,2021-10-26,2435830,0,998510,2070334
MB,2021-10-27,2435830,0,999405,2072870
MB,2021-10-28,2435830,0,1000527,2076336
MB,2021-10-29,2435830,0,1001766,2079815
MB,2021-10-30,2435830,0,1001766,2079815
MB,2021-10-31,2435830,0,1001766,2079815
MB,2021-11-01,2435830,0,1004242,2086127
MB,2021-11-02,2435830,0,1004937,2088282
MB,2021-11-03,2435830,0,1005742,2090806
MB,2021-11-04,2435830,0,1006721,2094074
MB,2021-11-05,2435830,0,1007812,2097725
MB,2021-11-06,2435830,0,1007812,2097725
MB,2021-11-07,2435830,0,1007812,2097725
MB,2021-11-08,2435830,0,1010023,2104732
MB,2021-11-09,2435830,0,1010722,2107234
MB,2021-11-10,2435830,0,1011444,2109981
MB,2021-11-11,2435830,0,1011444,2109981
MB,2021-11-12,2435830,0,1012816,2114754
AB,2020-01-25,0,0,0,0
AB,2020-01-26,0,0,0,0
AB,2020-01-27,0,0,0,0
AB,2020-01-28,0,0,0,0
AB,2020-01-29,0,0,0,0
AB,2020-01-30,0,0,0,0
AB,2020-01-31,0,0,0,0
AB,2020-02-01,0,0,0,0
AB,2020-02-02,0,0,0,0
AB,2020-02-03,0,0,0,0
AB,2020-02-04,0,0,0,0
AB,2020-02-05,0,0,0,0
AB,2020-02-06,0,0,0,0
AB,2020-02-07,0,0,0,0
AB,2020-02-08,0,0,0,0
AB,2020-02-09,0,0,0,0
AB,2020-02-10,0,0,0,0
AB,2020-02-11,0,0,0,0
AB,2020-02-12,0,0,0,0
AB,2020-02-13,0,0,0,0
AB,2020-02-14,0,0,0,0
AB,2020-02-15,0,0,0,0
AB,2020-02-16,0,0,0,0
AB,2020-02-17,0,0,0,0
AB,2020-02-18,0,0,0,0
AB,2020-02-19,0,0,0,0
AB,2020-02-20,0,0,0,0
AB,2020-02-21,0,0,0,0
AB,2020-02-22,0,0,0,0
AB,2020-02-23,0,0,0,0
AB,2020-02-24,0,0,0,0
AB,2020-02-25,0,0,0,0
AB,2020-02-26,0,0,0,0
AB,2020-02-27,0,0,0,0
AB,2020-02-28,0,0,0,0
AB,2020-02-29,0,0,0,0
AB,2020-03-01,0,0,0,0
AB,2020-03-02,0,0,0,0
AB,2020-03-03,0,0,0,0
AB,2020-03-04,0,0,0,0
AB,2020-03-05,0,0,0,0
AB,2020-03-06,0,0,0,0
AB,2020-03-07,0,0,0,0
AB,2020-03-08,0,0,0,0
AB,2020-03-09,0,0,0,0
AB,2020-03-10,0,0,0,0
AB,2020-03-11,0,0,0,0
AB,2020-03-12,0,0,0,0
AB,2020-03-13,0,0,0,0
AB,2020-03-14,0,0,0,0
AB,2020-03-15,0,0,0,0
AB,2020-03-16,0,0,0,0
AB,2020-03-17,0,0,0,0
AB,2020-03-18,0,0,0,0
AB,2020-03-19,0,0,0,0
AB,2020-03-20,0,0,0,0
AB,2020-03-21,0,0,0,0
AB,2020-03-22,0,0,0,0
AB,2020-03-23,0,0,0,0
AB,2020-03-24,0,0,0,0
AB,2020-03-25,0,0,0,0
AB,2020-03-26,0,0,0,0
AB,2020-03-27,0,0,0,0
AB,2020-03-28,0,0,0,0
AB,2020-03-29,0,0,0,0
AB,2020-03-30,0,0,0,0
AB,2020-03-31,0,0,0,0
AB,2020-04-01,0,0,0,0
AB,2020-04-02,0,0,0,0
AB,2020-04-03,0,0,0,0
AB,2020-04-04,0,0,0,0
AB,2020-04-05,0,0,0,0
AB,2020-04-06,0,0,0,0
AB,2020-04-07,0,0,0,0
